q_delay,q_depth,sending_rate,data_sent,interarrival_time,CCA
0.158715,13,22.246694125297793,0.20524799999999743,0.009226,reno
0.190776,15,93.16017316017597,0.0860800000000026,0.000924,reno
0.195178,16,5.645764071993423,0.049247999999998626,0.008723,reno
0.215477,17,761.2839506172887,0.061664000000000385,8.1e-05,reno
0.203532,16,3.95432828569122,0.048832000000000875,0.012349,reno
0.21595,17,4.898695442099998,0.06083199999999778,0.012418,reno
0.215163,17,67.14348785872112,0.06083200000000133,0.000906,reno
0.212347,17,14.917116233447222,0.06083199999999778,0.004078,reno
0.236487,19,3.8403254513094347,0.060416000000000025,0.015732,reno
0.228762,18,613.8666666666736,0.03683200000000042,0.023732,reno
0.249001,20,17.717302052785932,0.060416000000000025,0.00341,reno
0.220962,18,0.7740299264520103,0.024416000000002214,0.031544,reno
0.221272,18,1.9556355687005007,0.06083199999999778,0.031106,reno
0.249612,20,3.1627768249944914,0.08483200000000224,0.026822,reno
0.245862,20,1.1887057287416065,0.036415999999999116,0.030635,reno
0.237913,19,1.578452995666762,0.06083200000000133,0.038539,reno
0.262587,21,38.050909090908846,0.07324799999999954,0.001925,reno
0.250128,20,2.541951696216607,0.036415999999999116,0.014326,reno
0.270803,22,10.490084497327354,0.06083200000000133,0.005799,reno
0.258867,21,10.761011852113528,0.06083199999999778,0.005653,reno
0.246865,20,1.221398624853232,0.036415999999999116,0.029815,reno
0.2473,20,8.19665978607655,0.04368000000000194,0.040743,reno
0.211248,17,0.7155783528325864,0.012415999999998206,0.048131,reno
0.179263,14,11.772477064222993,0.012832000000003063,0.043983,reno
0.139309,11,0.7333293957827774,0.012415999999998206,0.052002,reno
0.119446,9,0.5012919896641538,0.012416000000001759,0.031891,reno
0.074803,6,1.3943279365423786,0.01283199999999951,0.056834,reno
0.035483,2,0.254864931439326,0.012415999999998206,0.051417,reno
0.000252,0,0.2512404999686045,0.012000000000000455,0.047763,reno
0.000249,0,0.27249812657539013,0.012000000000000455,0.044037,reno
0.000261,0,0.3336020683328363,0.012000000000000455,0.035971,reno
0.00032,0,0.37561036684613924,0.012000000000000455,0.031948,reno
0.000308,0,0.37511722413255566,0.012000000000000455,0.03199,reno
0.000332,0,0.272535259249095,0.011999999999996902,0.044031,reno
0.000332,0,0.37569268338500533,0.012000000000000455,0.031941,reno
0.000339,0,0.23027767649825287,0.012000000000000455,0.052111,reno
0.000334,0,0.2308935580697386,0.012000000000000455,0.051972,reno
0.000382,0,0.19940179461615912,0.012000000000000455,0.06018,reno
0.000341,0,0.2151115891368729,0.012000000000000455,0.055785,reno
0.00038,0,0.27432960702284837,0.012000000000000455,0.043743,reno
0.000368,0,0.27267149901157617,0.012000000000000455,0.044009,reno
0.000388,0,0.29799597705423286,0.011999999999996902,0.040269,reno
0.000333,0,0.30006751519092933,0.012000000000000455,0.039991,reno
0.000345,0,0.2306893767542092,0.012000000000000455,0.052018,reno
0.1489,12,25.69731419639084,0.18083200000000232,0.007037,reno
0.177536,14,24.066011787818894,0.06124799999999908,0.002545,reno
0.181494,15,3.5094807050977055,0.03683200000000042,0.010495,reno
0.206002,17,7.1594907182425205,0.07366399999999729,0.010289,reno
0.213869,17,3.4816542948039717,0.04924800000000218,0.014145,reno
0.226281,18,31.6200309757352,0.06124799999999908,0.001937,reno
0.206637,17,1.6803248431155,0.036415999999999116,0.021672,reno
0.210537,17,3.4169521990676475,0.06083200000000133,0.017803,reno
0.214951,17,4.498742789528275,0.06083200000000133,0.013522,reno
0.226956,18,44.53294289897348,0.06083199999999778,0.001366,reno
0.227545,18,52.3218390804585,0.036415999999999116,0.000696,reno
0.207375,17,1.7501802278080776,0.03641600000000267,0.020807,reno
0.21951,18,1.4936294925188824,0.04841599999999957,0.032415,reno
0.2317,19,2.9979793997337625,0.06083199999999778,0.020291,reno
0.238891,19,79.00648748841519,0.08524799999999999,0.001079,reno
0.224494,18,2.307146477445684,0.03641600000000267,0.015784,reno
0.216375,17,1.5236820083681637,0.036415999999999116,0.0239,reno
0.240741,19,364.41791044775886,0.07324799999999954,0.023624,reno
0.244665,20,3.1344228274967585,0.060416000000000025,0.019275,reno
0.249319,20,2.2309751714527204,0.06083200000000133,0.027267,reno
0.237362,19,2.289585607286604,0.06083199999999778,0.026569,reno
0.253564,21,5.646709366007736,0.06083200000000133,0.010773,reno
0.261832,21,14.416527824058857,0.043264000000000635,0.01441,reno
0.217829,18,0.3555861041898848,0.012415999999998206,0.056016,reno
0.177875,14,0.4832962976912173,0.01283199999999951,0.052015,reno
0.149309,12,1.8155065082064323,0.012832000000003063,0.040678,reno
0.110191,9,0.560592378544257,0.012415999999998206,0.051087,reno
0.082329,6,6.250365319045061,0.01283199999999951,0.040133,reno
0.053974,4,0.4153619697578536,0.012416000000001759,0.040166,reno
0.022419,1,0.27405394295111457,0.012000000000000455,0.043787,reno
0.000344,0,0.23064060427832367,0.011999999999996902,0.052029,reno
0.000347,0,0.24983864587454885,0.012000000000000455,0.048031,reno
0.000353,0,0.21416333523701556,0.012000000000000455,0.056032,reno
0.000353,0,0.2998051266676774,0.012000000000000455,0.040026,reno
0.00035,0,0.2995058154045938,0.012000000000000455,0.040066,reno
0.000552,0,0.37326199881801786,0.012000000000000455,0.032149,reno
0.000462,0,0.2717883674578831,0.012000000000000455,0.044152,reno
0.000347,0,0.2757036186100047,0.012000000000000455,0.043525,reno
0.000561,0,0.14920362564806472,0.011999999999996902,0.080427,reno
0.000324,0,0.188519181826758,0.012000000000000455,0.063654,reno
0.000377,0,0.3333055578701901,0.012000000000000455,0.036003,reno
0.000309,0,0.30050334309970334,0.012000000000000455,0.039933,reno
0.000382,0,0.2997002997003111,0.012000000000000455,0.04004,reno
0.000294,0,0.3002702432189084,0.012000000000000455,0.039964,reno
0.165134,13,72.04212004212039,0.20524800000000099,0.002849,reno
0.173488,14,7.457298606904699,0.049247999999998626,0.006604,reno
0.185573,15,7.571955719556984,0.049247999999998626,0.006504,reno
0.193916,16,4.797661958110295,0.04924800000000218,0.010265,reno
0.217822,18,6.0141398271797994,0.06124799999999908,0.010184,reno
0.20538,17,0.7024771988376056,0.02441599999999866,0.034757,reno
0.218079,18,6.228957608027987,0.06083200000000133,0.009766,reno
0.210389,17,1.207867590964845,0.036415999999999116,0.030149,reno
0.226824,18,37.643564356436464,0.06083200000000133,0.001616,reno
0.242967,20,6.324807652318339,0.06083199999999778,0.009618,reno
0.218906,18,0.3323271206624513,0.012000000000000455,0.036109,reno
0.235397,19,2.852836361511998,0.048832000000000875,0.017117,reno
0.239531,19,1.4584484761103413,0.036415999999999116,0.024969,reno
0.231544,19,1.0986212930281072,0.03641600000000267,0.033147,reno
0.23968,19,6.708215297450424,0.08524799999999999,0.012708,reno
0.239974,19,1.4840655310130864,0.036415999999999116,0.024538,reno
0.244158,20,11.002581311306143,0.08524799999999999,0.007748,reno
0.228375,18,1.5147456428600772,0.036415999999999116,0.024041,reno
0.228497,18,124.43243243243386,0.03683200000000042,0.023936,reno
0.252749,20,5.203789836347978,0.060416000000000025,0.01161,reno
0.248981,20,2.3480559675026833,0.036415999999999116,0.015509,reno
0.24499,20,1.8952846882481065,0.036415999999999116,0.019214,reno
0.26942,22,8.593304139002871,0.06083200000000133,0.007079,reno
0.261152,21,2.3876212955677363,0.036415999999999116,0.015252,reno
0.25375,21,1.5949544498950012,0.03641600000000267,0.022832,reno
0.265864,22,5.736703130893792,0.06083199999999778,0.010604,reno
0.261846,21,2.089972899728921,0.030847999999998876,0.01476,reno
0.198151,16,0.6927977540224092,0.012832000000003063,0.075893,reno
0.138196,11,0.42142599100133044,0.01283199999999951,0.072032,reno
0.102381,8,2.1897610921500874,0.01283199999999951,0.047861,reno
0.070368,5,0.4781821683034164,0.012415999999998206,0.04407,reno
0.034586,2,0.33065246338220394,0.012416000000001759,0.047831,reno
0.000244,0,0.24919013207077945,0.012000000000000455,0.048156,reno
0.000261,0,0.3341687552213995,0.012000000000000455,0.03591,reno
0.000279,0,0.3744617112900348,0.012000000000000455,0.032046,reno
0.000295,0,0.33312975403911227,0.011999999999996902,0.036022,reno
0.000353,0,0.33440156054062853,0.012000000000000455,0.035885,reno
0.000332,0,0.29906542056075897,0.012000000000000455,0.040125,reno
0.000323,0,0.24983864587454885,0.012000000000000455,0.048031,reno
0.000303,0,0.30039050765996933,0.012000000000000455,0.039948,reno
0.000381,0,0.2989685584732786,0.012000000000000455,0.040138,reno
0.000333,0,0.27316806665301857,0.012000000000000455,0.043929,reno
0.000384,0,0.2720903339908953,0.012000000000000455,0.044103,reno
0.000355,0,0.2502763467995266,0.011999999999996902,0.047947,reno
0.00034,0,0.2312495182301791,0.012000000000000455,0.051892,reno
0.000311,0,0.1869187993582525,0.012000000000000455,0.064199,reno
0.13443,11,17.898615402219946,0.1564160000000001,0.008739,reno
0.186952,15,22.00135165577872,0.09766400000000175,0.004439,reno
0.195303,16,6.023483365948952,0.049247999999998626,0.008176,reno
0.211291,17,15.191919191919286,0.061664000000000385,0.004059,reno
0.21528,17,62.65648854961657,0.049247999999998626,0.000786,reno
0.215697,17,3.8919263568981326,0.048832000000000875,0.012547,reno
0.207721,17,1.7950411593630955,0.036415999999999116,0.020287,reno
0.207947,17,1.1348790825231447,0.03641600000000267,0.032088,reno
0.232433,19,7.564287490673685,0.06083199999999778,0.008042,reno
0.224356,18,2.3412626976982844,0.036415999999999116,0.015554,reno
0.224562,18,2.3206729543718243,0.03641600000000267,0.015692,reno
0.240794,19,4679.384615384444,0.06083199999999778,0.035494,reno
0.233191,19,10.559953603016062,0.07283200000000178,0.006897,reno
0.229366,18,1.5938375350139669,0.036415999999999116,0.022848,reno
0.217373,18,1.0433487092799791,0.036415999999999116,0.034903,reno
0.22156,18,1.1903376589416752,0.03641600000000267,0.030593,reno
0.265889,22,8.201875664700637,0.08483199999999869,0.010343,reno
0.258011,21,2.0170599313171107,0.036415999999999116,0.018054,reno
0.262246,21,1.3780367819571298,0.036415999999999116,0.026426,reno
0.278577,23,4.988966080915496,0.048832000000000875,0.009788,reno
0.282547,23,6.307985449506169,0.036415999999999116,0.005773,reno
0.28647,23,21.049710982660503,0.03641600000000267,0.00173,reno
0.286673,23,26.619883040935026,0.036415999999999116,0.001368,reno
0.282962,23,2.1093605189990217,0.036415999999999116,0.017264,reno
0.299587,24,54.55784753363348,0.06083200000000133,0.001115,reno
0.287487,23,2.8496752484544263,0.036415999999999116,0.012779,reno
0.291507,24,4.157077625570675,0.036415999999999116,0.00876,reno
0.291907,24,4.7574224763581086,0.043264000000000635,0.020479,reno
0.259466,21,0.7198515769945362,0.012416000000001759,0.044318,reno
0.227877,18,0.5050028471487109,0.012415999999998206,0.043634,reno
0.195817,16,0.37805249375804634,0.012416000000001759,0.044165,reno
0.143694,11,18.3744798890392,0.013247999999997262,0.064122,reno
0.11195,9,1.5020566174693635,0.012416000000001759,0.043766,reno
0.083678,6,31.99999999999878,0.01283199999999951,0.040322,reno
0.060186,4,0.3359180359992289,0.012000000000000455,0.035723,reno
0.01614,1,0.214630656412099,0.012000000000000455,0.05591,reno
0.000385,0,0.21357253457206213,0.012000000000000455,0.056187,reno
0.000384,0,0.3004581987530209,0.011999999999996902,0.039939,reno
0.000409,0,0.3756456409453891,0.012000000000000455,0.031945,reno
0.000386,0,0.166373202822805,0.012000000000000455,0.072127,reno
0.000384,0,0.20052135552437095,0.012000000000000455,0.059844,reno
0.000398,0,0.24990108082218404,0.012000000000000455,0.048019,reno
0.000401,0,0.37546933667085275,0.012000000000000455,0.03196,reno
0.000373,0,0.3752697251149406,0.012000000000000455,0.031977,reno
0.000417,0,0.36203463464672825,0.012000000000000455,0.033146,reno
0.000358,0,0.23523876734879837,0.011999999999996902,0.051012,reno
0.000441,0,0.2504121366415654,0.012000000000000455,0.047921,reno
0.000301,0,0.2727892702887123,0.012000000000000455,0.04399,reno
0.000413,0,0.30027775692516717,0.012000000000000455,0.039963,reno
0.165257,13,72.99004267425356,0.20524800000000099,0.002812,reno
0.169479,14,4.700582227736817,0.049247999999998626,0.010477,reno
0.193724,16,7.261829652996928,0.07366400000000084,0.010144,reno
0.209844,17,8.102665350444,0.049247999999998626,0.006078,reno
0.222155,18,8.263087248322513,0.04924800000000218,0.00596,reno
0.210266,17,2.032823490007766,0.036415999999999116,0.017914,reno
0.218408,18,6.140304834965311,0.06083200000000133,0.009907,reno
0.218572,18,6.329414212880843,0.06083199999999778,0.009611,reno
0.214978,17,4.542752595026609,0.06083200000000133,0.013391,reno
0.203041,16,1.4546035550229324,0.036415999999999116,0.025035,reno
0.215471,17,4.738432777691332,0.06083200000000133,0.012838,reno
0.231537,19,5.543393634073685,0.04841599999999957,0.008734,reno
0.227909,18,4.965472206350321,0.06083199999999778,0.012251,reno
0.239384,19,65.48116254036741,0.06083200000000133,0.000929,reno
0.224136,18,2.2751468199424663,0.036415999999999116,0.016006,reno
0.22436,18,3.8506140017724606,0.06083200000000133,0.015798,reno
0.260695,21,20.59146169069783,0.07283199999999823,0.003537,reno
0.252742,20,1.5485626807281285,0.03641600000000267,0.023516,reno
0.268911,22,8.005263850506353,0.06083199999999778,0.007599,reno
0.249099,20,1.3465961616685527,0.03641600000000267,0.027043,reno
0.275531,22,70.24480369514755,0.06083199999999778,0.000866,reno
0.265182,21,4.426400875167025,0.036415999999999116,0.008227,reno
0.256811,21,1.1619655392470538,0.03641600000000267,0.03134,reno
0.265276,21,1.8668392664509443,0.043264000000000635,0.034589,reno
0.23334,19,1.752526632067674,0.01283199999999951,0.044025,reno
0.197782,16,0.6554400042231011,0.012415999999998206,0.047681,reno
0.134074,11,0.3734466400861299,0.01283199999999951,0.07566,reno
0.106091,8,6.570404505888126,0.01283199999999951,0.04003,reno
0.066296,5,2.2488608482304704,0.012832000000003063,0.051897,reno
0.038262,3,0.29856687898081463,0.011999999999996902,0.040192,reno
0.000317,0,0.2302202440334674,0.012000000000000455,0.052124,reno
0.000324,0,0.23096910788182956,0.012000000000000455,0.051955,reno
0.000376,0,0.3004431536516476,0.012000000000000455,0.039941,reno
0.000282,0,0.2002436297495362,0.012000000000000455,0.059927,reno
0.000303,0,0.2501302761855228,0.012000000000000455,0.047975,reno
0.000273,0,0.24972426279317536,0.012000000000000455,0.048053,reno
0.000395,0,0.2724857512659337,0.012000000000000455,0.044039,reno
0.00058,0,0.1988005698949157,0.011999999999996902,0.060362,reno
0.000314,0,0.2754441536978482,0.012000000000000455,0.043566,reno
0.00033,0,0.2994161385298781,0.012000000000000455,0.040078,reno
0.000363,0,0.2143431276234787,0.012000000000000455,0.055985,reno
0.000356,0,0.2307736687244073,0.012000000000000455,0.051999,reno
0.000286,0,0.3000825226937522,0.012000000000000455,0.039989,reno
0.023922,1,61.538461538457796,0.03599999999999781,0.000585,reno
0.160578,13,29.997088791848622,0.20608000000000004,0.00687,reno
0.173128,14,9.59750972762652,0.061664000000000385,0.006425,reno
0.181376,15,4.791593695271665,0.04924800000000218,0.010278,reno
0.201662,16,5.335264720793604,0.07366399999999729,0.013807,reno
0.197835,16,1.193575876761805,0.03641600000000267,0.03051,reno
0.226043,18,30.58421317244735,0.06083199999999778,0.001989,reno
0.206022,17,1.6622997215503112,0.03641600000000267,0.021907,reno
0.238434,19,47.22880886426592,0.08524799999999999,0.001805,reno
0.238755,19,43.9136690647458,0.04883199999999732,0.001112,reno
0.234858,19,6.690428072754487,0.03641600000000267,0.005443,reno
0.230915,19,1.701284746554502,0.036415999999999116,0.021405,reno
0.219268,18,1.0973632665360589,0.036415999999999116,0.033185,reno
0.239426,19,6.715084679007482,0.08524799999999999,0.012695,reno
0.218279,18,1.0748206959652642,0.036415999999999116,0.033881,reno
0.247661,20,3.8261525882131786,0.06083200000000133,0.015899,reno
0.243719,20,1.7803852547178605,0.036415999999999116,0.020454,reno
0.244072,20,1.7900997886250365,0.036415999999999116,0.020343,reno
0.262368,21,36.36102809324646,0.06083200000000133,0.001673,reno
0.252098,20,1.50840858255319,0.036415999999999116,0.024142,reno
0.248608,20,1.3284692835255607,0.03641600000000267,0.027412,reno
0.271905,22,14.091267083622373,0.06083199999999778,0.004317,reno
0.268856,22,4.786540483701251,0.036415999999999116,0.007608,reno
0.244723,20,1.1594498217015623,0.03641600000000267,0.031408,reno
0.261675,21,4.158599945310211,0.06083199999999778,0.014628,reno
0.253453,20,1.3446081422719218,0.03084800000000243,0.022942,reno
0.233466,19,0.6469699338230528,0.012415999999998206,0.032052,reno
0.189473,15,0.8437109606153929,0.01283199999999951,0.056057,reno
0.169507,14,1.141911156074842,0.012416000000001759,0.032095,reno
0.141846,11,0.8462954127188471,0.012415999999998206,0.039765,reno
0.117808,9,0.8579325594252183,0.012416000000001759,0.035934,reno
0.085752,7,0.3611822201535434,0.012415999999998206,0.044111,reno
0.057569,4,0.32137495470315675,0.012416000000001759,0.04024,reno
0.017377,1,0.2297442181038531,0.012000000000000455,0.052232,reno
0.000323,0,0.21528911534115172,0.012000000000000455,0.055739,reno
0.000275,0,0.33491487580231377,0.011999999999996902,0.03583,reno
0.000307,0,0.27271487659652865,0.012000000000000455,0.044002,reno
0.000305,0,0.23132976057370655,0.012000000000000455,0.051874,reno
0.000342,0,0.21375895115608776,0.012000000000000455,0.056138,reno
0.000348,0,0.3345134223510845,0.012000000000000455,0.035873,reno
0.000312,0,0.21353453031301414,0.012000000000000455,0.056197,reno
0.000531,0,0.2501511329761826,0.012000000000000455,0.047971,reno
0.000313,0,0.18803472374565883,0.012000000000000455,0.063818,reno
0.000298,0,0.27261574810297834,0.011999999999996902,0.044018,reno
0.000322,0,0.33215234720993286,0.012000000000000455,0.036128,reno
0.000392,0,0.3003378801151409,0.012000000000000455,0.039955,reno
0.13778,11,28.465150136487736,0.1564160000000001,0.005495,reno
0.186086,15,21.902109033028243,0.11007999999999996,0.005026,reno
0.194136,16,6.739234972677638,0.061664000000000385,0.00915,reno
0.202414,16,44.70730235365033,0.07407999999999859,0.001657,reno
0.214833,17,36.19866567828086,0.048832000000000875,0.001349,reno
0.198696,16,1.2244788164088471,0.036415999999999116,0.02974,reno
0.214148,17,4.419324373410921,0.06083200000000133,0.013765,reno
0.223367,18,12.723697971136025,0.06083200000000133,0.004781,reno
0.219532,18,4.2309747879631825,0.036415999999999116,0.008607,reno
0.247363,20,3.569841645001183,0.060416000000000025,0.016924,reno
0.247544,20,2.1412359616627925,0.036415999999999116,0.017007,reno
0.264081,21,176.83720930232943,0.06083200000000133,0.000344,reno
0.240052,19,1.9962390646716262,0.02441599999999866,0.012231,reno
0.24042,19,5.192215773301581,0.06083200000000133,0.011716,reno
0.232692,19,1.842448773083689,0.036415999999999116,0.019765,reno
0.268899,22,11.638359171353914,0.08483199999999869,0.007289,reno
0.261003,21,2.3773338555948995,0.03641600000000267,0.015318,reno
0.257211,21,1.1616690059971646,0.036415999999999116,0.031348,reno
0.273333,22,16.185614849188223,0.048832000000000875,0.003017,reno
0.261469,21,1.3429709396665848,0.036415999999999116,0.027116,reno
0.253244,20,1.0330780141843723,0.036415999999999116,0.03525,reno
0.265977,22,3.8773765123260255,0.08524799999999999,0.021986,reno
0.26652,22,6.135350479072247,0.06083200000000133,0.009915,reno
0.266213,22,1.9806776683769858,0.04284799999999933,0.021633,reno
0.221924,18,0.4180076877972347,0.01283199999999951,0.056347,reno
0.186308,15,1.9626797185682945,0.01283199999999951,0.047884,reno
0.138512,11,0.721547458389536,0.01283199999999951,0.059631,reno
0.090719,7,0.7445746779623456,0.012832000000003063,0.059903,reno
0.050506,4,0.601481203712361,0.01283199999999951,0.052215,reno
0.014669,1,0.25049577288384206,0.012000000000000455,0.047905,reno
0.000296,0,0.30079711234764384,0.011999999999996902,0.039894,reno
0.00028,0,0.2491849575347396,0.012000000000000455,0.048157,reno
0.000475,0,0.1864946771310973,0.012000000000000455,0.064345,reno
0.000642,0,0.24952174997921597,0.012000000000000455,0.048092,reno
0.000433,0,0.38319070123899784,0.012000000000000455,0.031316,reno
0.000391,0,0.22884604382402607,0.012000000000000455,0.052437,reno
0.000599,0,0.3365586874211318,0.012000000000000455,0.035655,reno
0.000539,0,0.23051654916726771,0.012000000000000455,0.052057,reno
0.000719,0,0.2490504949877945,0.011999999999996902,0.048183,reno
0.000341,0,0.21535093229008587,0.012000000000000455,0.055723,reno
0.000437,0,0.3002251688766689,0.012000000000000455,0.03997,reno
0.000584,0,0.3313544111556111,0.012000000000000455,0.036215,reno
0.000646,0,0.19869523462596375,0.012000000000000455,0.060394,reno
0.000281,0,0.3039821663795839,0.012000000000000455,0.039476,reno
0.151708,12,78.38404854789717,0.18083199999999877,0.002307,reno
0.172055,14,10.078657232186783,0.06124799999999908,0.006077,reno
0.200243,16,28.567164179105706,0.061248000000002634,0.002144,reno
0.204358,16,119.38461538460953,0.03724799999999817,0.009988,reno
0.220781,18,8.384615384615534,0.048832000000000875,0.005824,reno
0.216501,17,200.25806451611922,0.03724799999999817,0.011508,reno
0.228865,18,4.364947710061587,0.04841600000000312,0.011092,reno
0.233263,19,5.416629480886377,0.036415999999999116,0.006723,reno
0.221299,18,1.1746717847811075,0.036415999999999116,0.031001,reno
0.233192,19,8.567887323943848,0.06083200000000133,0.0071,reno
0.229811,19,3.489459563050892,0.036415999999999116,0.010436,reno
0.237665,19,23.642440730665108,0.06083200000000133,0.002573,reno
0.23404,19,6.0221597486355405,0.036415999999999116,0.006047,reno
0.23044,19,3.72885521195977,0.036415999999999116,0.009766,reno
0.238193,19,3.478660727115934,0.04841599999999957,0.013918,reno
0.241429,20,1.5899406217254242,0.036415999999999116,0.022904,reno
0.230445,19,1.08591024302975,0.03641600000000267,0.033535,reno
0.242409,20,2.810830791978457,0.06083199999999778,0.021642,reno
0.231013,19,1.0851013110845982,0.036415999999999116,0.03356,reno
0.235224,19,3.6289446996361825,0.06083200000000133,0.016763,reno
0.251703,20,2.9628183223497593,0.07283200000000178,0.024582,reno
0.25566,21,6.997009431791785,0.06083199999999778,0.008694,reno
0.263708,21,145.1837708830496,0.06083199999999778,0.000419,reno
0.260212,21,9.685106382979434,0.03641600000000267,0.00376,reno
0.256281,21,7.404089581304501,0.06083199999999778,0.008216,reno
0.252363,20,1.500638727490117,0.03641600000000267,0.024267,reno
0.256458,21,2.1406164959675738,0.043264000000000635,0.031842,reno
0.228645,18,124.58252427180543,0.012831999999995958,0.039861,reno
0.200672,16,0.7796546310833129,0.012416000000001759,0.040021,reno
0.168898,13,0.5276668083298666,0.012416000000001759,0.043819,reno
0.14492,11,0.5289481531973654,0.012416000000001759,0.036024,reno
0.109127,9,1.1486885686148023,0.012831999999995958,0.048035,reno
0.085068,7,1.126781014611286,0.012416000000001759,0.035979,reno
0.037191,3,0.21037649530654645,0.012416000000001759,0.060021,reno
0.009111,0,0.2989164279486973,0.012000000000000455,0.040145,reno
0.000471,0,0.3332777870355067,0.012000000000000455,0.036006,reno
0.000502,0,0.18731268731269443,0.012000000000000455,0.064064,reno
0.000401,0,0.2737913253781846,0.012000000000000455,0.043829,reno
0.000319,0,0.3341780612100963,0.01199999999999335,0.035909,reno
0.000401,0,0.29876014539661544,0.012000000000000455,0.040166,reno
0.000315,0,0.3017577388286885,0.012000000000000455,0.039767,reno
0.000373,0,0.2998725541644915,0.012000000000000455,0.040017,reno
0.000501,0,0.2986114567262344,0.012000000000000455,0.040186,reno
0.000629,0,0.24973985431842777,0.012000000000000455,0.04805,reno
0.000462,0,0.3743682535721113,0.012000000000000455,0.032054,reno
0.000426,0,0.2507627366573422,0.012000000000000455,0.047854,reno
0.000348,0,0.21404109589041906,0.012000000000000455,0.056064,reno
0.000581,0,0.27241770715097513,0.012000000000000455,0.04405,reno
0.140239,11,83.86916890080435,0.1564160000000001,0.001865,reno
0.176759,14,54.217721518988164,0.0856640000000013,0.00158,reno
0.181051,14,6.503955278979052,0.061664000000000385,0.009481,reno
0.201239,16,31.519589893810142,0.0860799999999955,0.002731,reno
0.205323,17,3.4300614639601394,0.03683200000000397,0.010738,reno
0.205605,17,1.6097604102199436,0.03641599999999556,0.022622,reno
0.20886,17,1.9092958632623431,0.03641600000000267,0.019073,reno
0.21315,17,1.3425748414689083,0.03641600000000267,0.027124,reno
0.222241,18,2.0019791094005255,0.03641599999999556,0.01819,reno
0.246076,20,3.3662774611258306,0.06083200000000488,0.018071,reno
0.24626,20,2.0824612569334686,0.03641599999999556,0.017487,reno
0.262538,21,73.54216867470547,0.04883200000000443,0.000664,reno
0.23485,19,1.244013254534744,0.03641599999999556,0.029273,reno
0.23898,19,4.54580780152427,0.06083199999999778,0.013382,reno
0.239313,19,2.8016617941223783,0.03641600000000267,0.012998,reno
0.231141,19,1.1031140191446343,0.03641600000000267,0.033012,reno
0.243489,20,6.799150553257827,0.06083199999999778,0.008947,reno
0.251734,20,4.8279365079363314,0.06083199999999778,0.0126,reno
0.264271,21,197.50649350650934,0.06083200000000488,0.000308,reno
0.252191,20,2.956564098400224,0.03641599999999556,0.012317,reno
0.25233,20,543.1428571429008,0.06083200000000488,0.000112,reno
0.248635,20,2.303352308665121,0.03641599999999556,0.01581,reno
0.244515,20,1.8333585057646211,0.03641600000000267,0.019863,reno
0.257069,21,8.104449773514226,0.06083199999999778,0.007506,reno
0.25334,20,1.602182234150322,0.03641600000000267,0.022729,reno
0.241292,20,1.041409288492209,0.03641599999999556,0.034968,reno
0.261517,21,3.940392156862823,0.05526400000000109,0.014025,reno
0.228922,18,0.5194979079498644,0.012416000000001759,0.044665,reno
0.193567,16,0.3545301390594717,0.012416000000001759,0.047364,reno
0.161771,13,0.6863133122958741,0.012831999999995958,0.043838,reno
0.09766,8,0.5716322166786825,0.012832000000003063,0.076158,reno
0.041786,3,0.42287032460029517,0.012831999999995958,0.067952,reno
0.000362,0,0.1666273241040373,0.012000000000000455,0.072017,reno
0.00038,0,0.20029710737594858,0.012000000000000455,0.059911,reno
0.000405,0,0.1997170674877333,0.012000000000000455,0.060085,reno
0.000379,0,0.20006668889630635,0.012000000000000455,0.05998,reno
0.000368,0,0.3343829241786846,0.012000000000000455,0.035887,reno
0.000408,0,0.18744728045237985,0.012000000000000455,0.064018,reno
0.000673,0,0.2264663697441016,0.012000000000000455,0.052988,reno
0.000676,0,0.21720636414647773,0.012000000000000455,0.055247,reno
0.000292,0,0.2998051266676774,0.012000000000000455,0.040026,reno
0.000513,0,0.1580423816986982,0.012000000000000455,0.075929,reno
0.000402,0,0.300413067968468,0.012000000000000455,0.039945,reno
0.141634,11,83.95920558239405,0.1564160000000001,0.001863,reno
0.189899,15,67.9925880172924,0.1100799999999964,0.001619,reno
0.194298,16,3.8897454852681355,0.03683200000000397,0.009469,reno
0.202006,16,4.572106472899858,0.061664000000000385,0.013487,reno
0.210715,17,9.456221198156419,0.049247999999998626,0.005208,reno
0.206708,17,2.2561448900386862,0.04883199999999732,0.021644,reno
0.210887,17,3.629810847902911,0.06083200000000488,0.016759,reno
0.21124,17,3.5705816751774244,0.06083199999999778,0.017037,reno
0.207253,17,1.7648541242607136,0.03641599999999556,0.020634,reno
0.239769,19,6.793625370385665,0.08483200000000579,0.012487,reno
0.240049,19,3.008840783276507,0.03641599999999556,0.012103,reno
0.232201,19,1.1348083515114573,0.03641600000000267,0.03209,reno
0.236194,19,3.0385165826642604,0.04883199999999732,0.016071,reno
0.228045,18,4.961827079935145,0.06083200000000488,0.01226,reno
0.264667,21,7.300516351118648,0.08483199999999869,0.01162,reno
0.252315,20,1.5029302517538408,0.03641599999999556,0.02423,reno
0.256982,21,7.9821545728913375,0.06083200000000488,0.007621,reno
0.249293,20,3.227068464181689,0.04883199999999732,0.015132,reno
0.245555,20,3.1860891426175972,0.06083199999999778,0.019093,reno
0.257843,21,3.28112189859789,0.06083200000000488,0.01854,reno
0.253771,21,5.8234730997508874,0.06083199999999778,0.010446,reno
